customer_id,credit_score,credit_score_bins,churn,churn_num,country,gender,age,age_bins,tenure,tenure_bins,balance_owed,number_of_products,credit_card,active_member,salary
15711602,676,Good,No,0,France,Female,36,30-40 Years Old,3,1-3 Years,"$91,711.59",1,Yes,Yes,"$95,393.43"
15717736,639,Fair,No,0,Germany,Female,46,40-50 Years Old,10,5+ Years,"$110,031.09",2,Yes,Yes,"$133,995.59"
15750441,782,Very Good,No,0,France,Male,36,30-40 Years Old,5,3-5 Years,"$81,210.72",2,No,Yes,"$108,003.38"
15732791,641,Fair,No,0,Germany,Male,32,30-40 Years Old,5,3-5 Years,"$122,947.92",1,Yes,Yes,"$99,154.86"
15775104,697,Good,No,0,France,Female,38,30-40 Years Old,1,0-1 Year,"$182,065.85",1,Yes,No,"$49,503.50"
15757607,623,Fair,Yes,1,France,Male,45,40-50 Years Old,0,0-1 Year,$0.00,1,Yes,No,"$196,533.72"
15793070,494,Poor,Yes,1,Spain,Female,41,40-50 Years Old,2,1-3 Years,"$69,974.66",2,Yes,No,"$188,426.13"
15760456,731,Good,Yes,1,France,Female,38,30-40 Years Old,10,5+ Years,"$123,711.73",2,Yes,No,"$171,340.68"
15665385,657,Fair,No,0,France,Male,44,40-50 Years Old,6,5+ Years,"$76,495.04",1,Yes,No,"$79,071.89"
15612418,744,Very Good,No,0,France,Female,38,30-40 Years Old,9,5+ Years,$0.00,2,No,No,"$20,940.76"
15727138,774,Very Good,No,0,Spain,Male,46,40-50 Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$34,774.26"
15732061,850,Excellent,Yes,1,Germany,Female,45,40-50 Years Old,1,0-1 Year,"$121,874.89",1,No,No,"$6,865.41"
15776051,551,Poor,No,0,France,Female,45,40-50 Years Old,6,5+ Years,$0.00,2,Yes,Yes,"$51,143.43"
15616530,638,Fair,Yes,1,France,Male,36,30-40 Years Old,6,5+ Years,"$188,455.19",1,No,No,"$47,031.40"
15632344,792,Very Good,No,0,France,Female,42,40-50 Years Old,0,0-1 Year,"$99,045.93",2,Yes,No,"$47,160.01"
15744979,666,Fair,No,0,France,Female,36,30-40 Years Old,8,5+ Years,$0.00,1,No,Yes,"$158,666.99"
15745433,716,Good,No,0,Germany,Female,30,20-30 Years Old,2,1-3 Years,"$205,770.78",2,No,No,"$65,464.66"
15683657,594,Fair,No,0,France,Female,31,30-40 Years Old,0,0-1 Year,"$79,340.95",1,Yes,No,"$78,255.86"
15718572,600,Fair,No,0,Germany,Male,57,50-60 Years Old,9,5+ Years,"$138,456.03",2,Yes,Yes,"$103,548.25"
15665783,565,Poor,No,0,France,Male,49,40-50 Years Old,7,5+ Years,$0.00,2,Yes,Yes,"$89,609.26"
15652782,678,Good,No,0,Germany,Male,48,40-50 Years Old,2,1-3 Years,"$101,099.90",2,No,Yes,"$193,476.04"
15707025,648,Fair,No,0,Spain,Female,31,30-40 Years Old,5,3-5 Years,$0.00,2,Yes,Yes,"$5,199.02"
15647807,642,Fair,No,0,France,Male,40,30-40 Years Old,8,5+ Years,"$109,219.83",1,Yes,No,"$52,827.51"
15718281,706,Good,Yes,1,Germany,Male,67,60+ Years Old,1,0-1 Year,"$123,276.69",2,Yes,Yes,"$86,507.88"
15660571,668,Fair,No,0,Spain,Male,43,40-50 Years Old,10,5+ Years,"$113,034.31",1,Yes,Yes,"$100,423.88"
15727857,635,Fair,No,0,Spain,Male,41,40-50 Years Old,1,0-1 Year,$0.00,2,Yes,No,"$175,611.50"
15639252,603,Fair,No,0,Spain,Male,30,20-30 Years Old,6,5+ Years,"$129,548.50",2,Yes,Yes,"$19,282.85"
15628144,635,Fair,No,0,France,Female,72,60+ Years Old,4,3-5 Years,"$74,812.84",1,No,Yes,"$27,448.33"
15683560,642,Fair,No,0,France,Female,40,30-40 Years Old,7,5+ Years,$0.00,2,Yes,No,"$183,963.34"
15653275,785,Very Good,Yes,1,Spain,Female,54,50-60 Years Old,1,0-1 Year,$0.00,2,Yes,No,"$45,113.92"
15622182,628,Fair,No,0,Germany,Female,28,20-30 Years Old,3,1-3 Years,"$153,538.13",2,Yes,No,"$110,776.01"
15613962,499,Poor,No,0,France,Female,38,30-40 Years Old,9,5+ Years,$0.00,2,No,Yes,"$183,042.20"
15618437,567,Poor,No,0,Spain,Male,34,30-40 Years Old,10,5+ Years,$0.00,2,No,Yes,"$161,571.79"
15783338,449,Poor,No,0,Spain,Male,32,30-40 Years Old,0,0-1 Year,"$155,619.36",1,Yes,Yes,"$166,692.03"
15764491,701,Good,No,0,Spain,Male,35,30-40 Years Old,10,5+ Years,"$159,693.90",2,Yes,Yes,"$71,173.64"
15712960,613,Fair,No,0,Spain,Male,37,30-40 Years Old,3,1-3 Years,"$171,653.17",1,No,Yes,"$5,353.12"
15688157,683,Good,No,0,Germany,Female,39,30-40 Years Old,2,1-3 Years,"$47,685.47",2,Yes,Yes,"$86,019.48"
15579287,581,Fair,No,0,France,Male,35,30-40 Years Old,4,3-5 Years,$0.00,2,No,Yes,"$86,383.82"
15570931,620,Fair,Yes,1,France,Male,61,60+ Years Old,5,3-5 Years,$0.00,1,No,No,"$31,641.52"
15615177,561,Poor,No,0,Spain,Male,28,20-30 Years Old,6,5+ Years,"$123,692.00",1,Yes,Yes,"$70,548.96"
15809906,558,Poor,No,0,Germany,Male,26,20-30 Years Old,1,0-1 Year,"$148,853.29",2,Yes,Yes,"$24,411.02"
15652169,642,Fair,No,0,France,Male,35,30-40 Years Old,2,1-3 Years,"$133,161.95",1,No,Yes,"$122,254.86"
15649450,805,Excellent,No,0,Germany,Male,24,20-30 Years Old,6,5+ Years,"$143,221.35",2,Yes,No,"$186,035.72"
15777179,687,Good,No,0,France,Male,35,30-40 Years Old,9,5+ Years,$0.00,2,No,Yes,"$73,133.82"
15803538,695,Good,Yes,1,Spain,Male,56,50-60 Years Old,1,0-1 Year,$0.00,3,Yes,No,"$187,734.49"
15610936,562,Poor,No,0,France,Male,33,30-40 Years Old,6,5+ Years,$0.00,2,Yes,No,"$111,590.35"
15590094,613,Fair,No,0,Germany,Male,38,30-40 Years Old,9,5+ Years,"$126,265.88",2,No,No,"$15,859.95"
15572706,589,Fair,No,0,France,Male,37,30-40 Years Old,5,3-5 Years,$0.00,1,Yes,No,"$61,324.87"
15634564,593,Fair,No,0,Spain,Male,31,30-40 Years Old,8,5+ Years,"$112,713.34",1,Yes,Yes,"$176,868.89"
15684296,714,Good,No,0,France,Male,34,30-40 Years Old,5,3-5 Years,"$141,173.03",1,No,Yes,"$98,896.06"
15702293,588,Fair,No,0,Spain,Female,35,30-40 Years Old,7,5+ Years,$0.00,2,Yes,Yes,"$108,739.15"
15642099,679,Good,No,0,Spain,Male,39,30-40 Years Old,6,5+ Years,$0.00,2,Yes,No,"$12,266.06"
15773273,730,Good,No,0,Spain,Male,38,30-40 Years Old,5,3-5 Years,"$118,866.36",1,Yes,Yes,"$163,317.50"
15613337,833,Excellent,No,0,France,Male,47,40-50 Years Old,2,1-3 Years,$0.00,2,Yes,Yes,"$182,247.77"
15800482,586,Fair,No,0,Spain,Female,33,30-40 Years Old,7,5+ Years,$0.00,2,Yes,Yes,"$168,261.40"
15732644,567,Poor,Yes,1,Spain,Female,54,50-60 Years Old,5,3-5 Years,"$92,316.31",2,Yes,No,"$158,590.66"
15713426,637,Fair,Yes,1,Germany,Male,30,20-30 Years Old,1,0-1 Year,"$122,185.53",1,Yes,No,"$102,566.46"
15640789,711,Good,No,0,France,Male,38,30-40 Years Old,4,3-5 Years,"$123,345.85",1,Yes,No,"$141,827.83"
15598892,828,Excellent,No,0,France,Male,30,20-30 Years Old,4,3-5 Years,"$73,070.18",2,No,No,"$161,671.15"
15606436,500,Poor,No,0,Spain,Male,38,30-40 Years Old,7,5+ Years,$0.00,2,No,No,"$192,013.23"
15751227,807,Excellent,No,0,France,Male,47,40-50 Years Old,1,0-1 Year,"$95,120.59",1,No,No,"$127,875.10"
15812365,850,Excellent,No,0,France,Male,40,30-40 Years Old,8,5+ Years,"$102,800.65",1,Yes,No,"$60,811.56"
15616088,782,Very Good,No,0,France,Female,70,60+ Years Old,7,5+ Years,"$97,072.42",1,No,Yes,"$131,177.22"
15803886,629,Fair,No,0,Spain,Male,31,30-40 Years Old,6,5+ Years,"$132,876.55",1,Yes,Yes,"$130,862.11"
15587311,582,Fair,No,0,Spain,Male,33,30-40 Years Old,6,5+ Years,$0.00,2,No,Yes,"$72,970.93"
15617401,468,Poor,No,0,France,Male,22,20-30 Years Old,2,1-3 Years,$0.00,2,Yes,No,"$28,123.99"
15775886,670,Good,Yes,1,France,Male,36,30-40 Years Old,3,1-3 Years,$0.00,1,Yes,No,"$140,754.19"
15807305,805,Excellent,No,0,France,Male,39,30-40 Years Old,2,1-3 Years,$0.00,1,No,No,"$166,650.32"
15761717,720,Good,No,0,France,Male,26,20-30 Years Old,10,5+ Years,"$51,962.91",2,Yes,No,"$45,507.24"
15628008,781,Very Good,No,0,Spain,Female,29,20-30 Years Old,6,5+ Years,"$98,759.89",1,No,No,"$112,202.64"
15583755,592,Fair,No,0,Germany,Male,33,30-40 Years Old,2,1-3 Years,"$156,570.86",1,Yes,Yes,"$37,140.20"
15661409,542,Poor,Yes,1,France,Female,42,40-50 Years Old,1,0-1 Year,$0.00,1,Yes,Yes,"$178,256.58"
15774250,532,Poor,Yes,1,France,Male,42,40-50 Years Old,1,0-1 Year,"$159,024.71",1,Yes,No,"$100,982.93"
15681476,520,Poor,Yes,1,France,Female,39,30-40 Years Old,1,0-1 Year,"$73,493.17",1,No,Yes,"$109,626.13"
15654870,759,Very Good,No,0,France,Female,45,40-50 Years Old,8,5+ Years,$0.00,2,Yes,Yes,"$99,251.24"
15790448,473,Poor,No,0,France,Female,35,30-40 Years Old,6,5+ Years,"$69,617.36",1,Yes,No,"$143,345.69"
15785326,639,Fair,No,0,Spain,Female,35,30-40 Years Old,5,3-5 Years,"$136,526.26",2,Yes,No,"$59,653.03"
15592854,705,Good,No,0,France,Male,25,20-30 Years Old,3,1-3 Years,"$113,736.27",1,No,Yes,"$196,864.61"
15617486,530,Poor,Yes,1,France,Male,52,50-60 Years Old,1,0-1 Year,"$106,723.28",1,No,No,"$109,960.40"
15806796,516,Poor,No,0,Germany,Female,33,30-40 Years Old,10,5+ Years,"$138,847.90",1,Yes,Yes,"$127,256.70"
15644699,850,Excellent,No,0,France,Female,40,30-40 Years Old,0,0-1 Year,$0.00,2,Yes,No,"$1,099.95"
15622305,746,Very Good,No,0,Germany,Female,33,30-40 Years Old,2,1-3 Years,"$107,868.14",2,Yes,Yes,"$146,192.40"
15608209,622,Fair,No,0,Germany,Male,33,30-40 Years Old,3,1-3 Years,"$96,926.12",2,Yes,No,"$48,553.77"
15626898,743,Very Good,No,0,France,Male,30,20-30 Years Old,7,5+ Years,"$77,599.23",1,No,No,"$144,407.10"
15644297,732,Good,No,0,Germany,Male,38,30-40 Years Old,5,3-5 Years,"$178,787.54",1,Yes,Yes,"$195,760.53"
15731569,850,Excellent,No,0,France,Male,81,60+ Years Old,5,3-5 Years,$0.00,2,Yes,Yes,"$44,827.47"
15582149,850,Excellent,No,0,Germany,Female,34,30-40 Years Old,3,1-3 Years,"$129,668.43",2,Yes,Yes,"$88,743.99"
15802483,686,Good,No,0,France,Male,34,30-40 Years Old,6,5+ Years,"$146,178.13",2,Yes,Yes,"$88,837.11"
15686999,556,Poor,No,0,France,Female,40,30-40 Years Old,8,5+ Years,$0.00,2,Yes,No,"$62,112.70"
15772479,673,Good,No,0,France,Male,37,30-40 Years Old,4,3-5 Years,$0.00,2,No,No,"$163,563.07"
15778884,809,Excellent,No,0,France,Female,38,30-40 Years Old,2,1-3 Years,"$154,763.21",2,Yes,Yes,"$174,800.31"
15623630,634,Fair,Yes,1,Germany,Female,56,50-60 Years Old,3,1-3 Years,"$116,251.24",1,No,Yes,"$42,429.88"
15774316,630,Fair,No,0,France,Male,37,30-40 Years Old,6,5+ Years,$0.00,2,Yes,Yes,"$82,647.65"
15695097,564,Poor,No,0,Germany,Female,30,20-30 Years Old,0,0-1 Year,"$100,954.88",2,No,No,"$134,175.15"
15645404,625,Fair,Yes,1,France,Female,51,50-60 Years Old,4,3-5 Years,"$124,620.01",2,Yes,No,"$92,243.94"
15750574,677,Good,No,0,Spain,Female,34,30-40 Years Old,4,3-5 Years,$0.00,2,Yes,Yes,"$6,175.53"
15636812,583,Fair,No,0,France,Male,40,30-40 Years Old,9,5+ Years,"$112,701.04",1,No,No,"$29,213.63"
15712068,592,Fair,No,0,Spain,Male,45,40-50 Years Old,8,5+ Years,"$84,692.50",1,No,Yes,"$67,214.02"
15652030,637,Fair,Yes,1,Germany,Male,49,40-50 Years Old,2,1-3 Years,"$108,204.52",1,Yes,No,"$169,037.84"
15577398,850,Excellent,No,0,France,Male,30,20-30 Years Old,6,5+ Years,"$86,449.39",1,Yes,Yes,"$188,809.23"
15756848,633,Fair,No,0,Spain,Male,42,40-50 Years Old,10,5+ Years,$0.00,1,No,Yes,"$79,408.17"
15806929,751,Very Good,No,0,Germany,Male,36,30-40 Years Old,5,3-5 Years,"$73,194.99",1,Yes,Yes,"$89,222.66"
15656005,592,Fair,No,0,Germany,Male,31,30-40 Years Old,7,5+ Years,"$124,593.23",1,Yes,No,"$86,079.67"
15722632,716,Good,Yes,1,Germany,Male,50,40-50 Years Old,2,1-3 Years,"$119,655.77",1,Yes,Yes,"$12,944.17"
15794356,641,Fair,No,0,Germany,Male,42,40-50 Years Old,3,1-3 Years,"$121,765.37",2,Yes,Yes,"$166,516.84"
15659656,849,Excellent,No,0,France,Male,35,30-40 Years Old,4,3-5 Years,"$110,837.73",1,No,No,"$126,419.80"
15588341,647,Fair,No,0,Spain,Male,47,40-50 Years Old,10,5+ Years,"$99,835.17",1,No,Yes,"$89,103.05"
15709142,608,Fair,No,0,Germany,Female,30,20-30 Years Old,2,1-3 Years,"$91,057.37",2,Yes,No,"$132,973.17"
15627042,555,Poor,No,0,France,Female,26,20-30 Years Old,7,5+ Years,$0.00,2,Yes,No,"$93,122.41"
15627517,497,Poor,No,0,Spain,Male,27,20-30 Years Old,7,5+ Years,"$149,400.27",1,No,No,"$167,522.19"
15803032,599,Fair,No,0,Germany,Male,38,30-40 Years Old,9,5+ Years,"$89,111.63",1,No,No,"$157,239.60"
15665129,545,Poor,No,0,Germany,Male,33,30-40 Years Old,1,0-1 Year,"$132,527.90",2,No,Yes,"$107,429.71"
15628272,774,Very Good,No,0,France,Female,36,30-40 Years Old,9,5+ Years,"$114,997.42",1,Yes,No,"$75,304.09"
15678206,464,Poor,No,0,France,Male,46,40-50 Years Old,6,5+ Years,"$161,798.53",1,Yes,No,"$182,944.47"
15678427,696,Good,No,0,Germany,Female,27,20-30 Years Old,2,1-3 Years,"$96,129.32",2,Yes,Yes,"$5,983.70"
15678067,667,Fair,No,0,Spain,Male,45,40-50 Years Old,3,1-3 Years,$0.00,2,No,No,"$163,655.01"
15793331,812,Excellent,No,0,France,Male,32,30-40 Years Old,5,3-5 Years,"$133,050.97",2,Yes,No,"$89,385.92"
15699532,516,Poor,No,0,France,Male,51,50-60 Years Old,8,5+ Years,"$120,124.35",2,No,Yes,"$168,773.54"
15605827,645,Fair,No,0,France,Male,39,30-40 Years Old,8,5+ Years,$0.00,2,No,No,"$96,864.36"
15643635,664,Fair,No,0,Spain,Male,32,30-40 Years Old,5,3-5 Years,"$133,705.74",1,No,No,"$134,455.84"
15787710,427,Poor,No,0,Spain,Female,39,30-40 Years Old,9,5+ Years,$0.00,2,Yes,No,"$28,368.37"
15614137,685,Good,No,0,France,Female,40,30-40 Years Old,7,5+ Years,$0.00,2,Yes,No,"$103,898.59"
15754494,585,Fair,No,0,France,Female,33,30-40 Years Old,4,3-5 Years,"$152,805.05",1,Yes,No,"$63,239.65"
15713440,519,Poor,Yes,1,Germany,Female,21,20-30 Years Old,1,0-1 Year,"$151,701.45",3,Yes,Yes,"$170,138.68"
15803479,708,Good,No,0,France,Female,67,60+ Years Old,1,0-1 Year,$0.00,2,No,Yes,"$3,837.08"
15709639,717,Good,No,0,France,Female,22,20-30 Years Old,5,3-5 Years,"$112,465.06",1,Yes,Yes,"$92,977.75"
15601719,465,Poor,No,0,Germany,Male,24,20-30 Years Old,6,5+ Years,"$156,007.09",1,Yes,No,"$191,368.37"
15772482,829,Excellent,Yes,1,Germany,Male,28,20-30 Years Old,3,1-3 Years,"$132,405.52",3,Yes,No,"$104,889.20"
15591489,826,Excellent,No,0,France,Male,26,20-30 Years Old,5,3-5 Years,"$142,662.68",1,No,No,"$60,285.30"
15629002,747,Very Good,No,0,Germany,Male,36,30-40 Years Old,8,5+ Years,"$102,603.30",2,Yes,Yes,"$180,693.61"
15798053,707,Good,No,0,Spain,Male,32,30-40 Years Old,9,5+ Years,$0.00,2,Yes,No,"$126,475.79"
15753895,590,Fair,No,0,Spain,Male,37,30-40 Years Old,1,0-1 Year,$0.00,2,No,No,"$133,535.99"
15595426,603,Fair,Yes,1,Spain,Male,57,50-60 Years Old,6,5+ Years,"$105,000.85",2,Yes,Yes,"$87,412.24"
15645815,615,Fair,No,0,France,Male,45,40-50 Years Old,5,3-5 Years,$0.00,2,Yes,Yes,"$164,886.64"
15632848,634,Fair,No,0,France,Female,36,30-40 Years Old,1,0-1 Year,"$69,518.95",1,Yes,No,"$116,238.39"
15703068,716,Good,No,0,Germany,Male,41,40-50 Years Old,8,5+ Years,"$126,145.54",2,Yes,Yes,"$138,051.19"
15791513,647,Fair,Yes,1,France,Male,41,40-50 Years Old,4,3-5 Years,"$138,937.35",1,Yes,Yes,"$101,617.64"
15587210,591,Fair,No,0,Germany,Female,44,40-50 Years Old,10,5+ Years,"$113,581.98",1,Yes,No,"$1,985.41"
15793803,574,Poor,No,0,France,Male,34,30-40 Years Old,1,0-1 Year,"$112,572.39",1,No,No,"$165,626.60"
15787756,467,Poor,Yes,1,Germany,Male,51,50-60 Years Old,10,5+ Years,"$114,514.71",2,Yes,No,"$177,784.68"
15723437,701,Good,No,0,France,Female,35,30-40 Years Old,2,1-3 Years,$0.00,2,Yes,Yes,"$65,765.22"
15702715,747,Very Good,No,0,France,Female,34,30-40 Years Old,10,5+ Years,$0.00,2,Yes,Yes,"$50,759.80"
15809872,650,Fair,No,0,France,Male,32,30-40 Years Old,2,1-3 Years,"$84,906.45",1,Yes,No,"$163,216.48"
15644295,731,Good,No,0,Spain,Female,39,30-40 Years Old,2,1-3 Years,"$126,816.18",1,Yes,Yes,"$74,850.93"
15778694,638,Fair,No,0,Germany,Female,26,20-30 Years Old,1,0-1 Year,"$105,249.76",2,Yes,Yes,"$23,491.09"
15759555,569,Poor,No,0,Spain,Male,41,40-50 Years Old,2,1-3 Years,$0.00,2,Yes,No,"$134,272.57"
15631406,459,Poor,No,0,Germany,Male,50,40-50 Years Old,5,3-5 Years,"$109,387.90",1,Yes,No,"$155,721.15"
15616676,632,Fair,Yes,1,Germany,Male,23,20-30 Years Old,3,1-3 Years,"$122,478.51",1,Yes,No,"$147,230.77"
15771154,683,Good,No,0,France,Female,73,60+ Years Old,8,5+ Years,"$137,732.23",2,Yes,Yes,"$133,210.44"
15669491,850,Excellent,No,0,France,Female,46,40-50 Years Old,2,1-3 Years,"$157,866.77",1,Yes,Yes,"$18,986.12"
15697691,512,Poor,No,0,France,Female,41,40-50 Years Old,6,5+ Years,$0.00,1,Yes,Yes,"$100,507.81"
15665180,616,Fair,Yes,1,France,Female,31,30-40 Years Old,3,1-3 Years,"$136,789.14",1,Yes,No,"$59,346.40"
15752588,664,Fair,No,0,France,Male,36,30-40 Years Old,1,0-1 Year,$0.00,2,Yes,Yes,"$95,372.64"
15743051,694,Good,No,0,France,Male,30,20-30 Years Old,10,5+ Years,"$144,684.03",1,Yes,Yes,"$31,805.49"
15571873,655,Fair,No,0,France,Male,24,20-30 Years Old,9,5+ Years,"$107,065.31",1,Yes,Yes,"$51,959.82"
15679743,607,Fair,No,0,France,Female,33,30-40 Years Old,8,5+ Years,"$91,301.72",1,No,Yes,"$130,824.57"
15769412,684,Good,Yes,1,Spain,Male,39,30-40 Years Old,4,3-5 Years,"$207,034.96",2,No,No,"$157,694.76"
15775124,763,Very Good,No,0,Spain,Male,37,30-40 Years Old,8,5+ Years,$0.00,2,Yes,Yes,$933.38
15732113,671,Good,No,0,Spain,Male,50,40-50 Years Old,8,5+ Years,$0.00,1,No,Yes,"$2,560.11"
15578141,592,Fair,Yes,1,Spain,Male,38,30-40 Years Old,3,1-3 Years,$0.00,1,Yes,Yes,"$12,905.89"
15595874,666,Fair,No,0,Spain,Female,36,30-40 Years Old,6,5+ Years,$0.00,2,Yes,No,"$176,692.87"
15755642,667,Fair,No,0,France,Male,34,30-40 Years Old,5,3-5 Years,$0.00,2,Yes,Yes,"$102,908.63"
15576526,850,Excellent,No,0,Spain,Male,36,30-40 Years Old,6,5+ Years,$0.00,2,No,Yes,"$41,291.05"
15792489,622,Fair,No,0,Spain,Male,42,40-50 Years Old,9,5+ Years,$0.00,2,Yes,No,"$119,127.06"
15733705,577,Poor,No,0,France,Female,30,20-30 Years Old,8,5+ Years,"$92,472.10",2,No,Yes,"$126,434.61"
15807221,555,Poor,No,0,Spain,Male,21,20-30 Years Old,1,0-1 Year,$0.00,2,No,No,"$103,901.35"
15573045,547,Poor,No,0,France,Male,62,60+ Years Old,10,5+ Years,"$127,738.75",2,Yes,Yes,"$85,153.00"
15756824,613,Fair,No,0,Germany,Female,50,40-50 Years Old,5,3-5 Years,"$101,242.98",2,Yes,No,"$12,493.61"
15773520,672,Good,No,0,France,Female,43,40-50 Years Old,4,3-5 Years,"$92,599.55",2,Yes,Yes,"$167,336.78"
15627439,624,Fair,No,0,Spain,Female,36,30-40 Years Old,10,5+ Years,$0.00,2,No,Yes,"$186,180.42"
15701439,698,Good,Yes,1,Spain,Female,50,40-50 Years Old,1,0-1 Year,$0.00,4,Yes,No,"$88,566.90"
15785352,606,Fair,Yes,1,France,Male,37,30-40 Years Old,6,5+ Years,"$82,373.94",1,No,No,"$172,526.90"
15616525,720,Good,No,0,Spain,Male,31,30-40 Years Old,4,3-5 Years,"$141,356.47",1,No,No,"$137,985.69"
15717489,835,Excellent,Yes,1,France,Male,23,20-30 Years Old,9,5+ Years,$0.00,1,Yes,No,"$19,793.73"
15795737,771,Very Good,No,0,Spain,Female,47,40-50 Years Old,3,1-3 Years,"$72,664.00",2,Yes,Yes,"$107,874.39"
15693877,811,Excellent,No,0,France,Female,47,40-50 Years Old,3,1-3 Years,"$123,365.34",2,No,No,"$171,995.34"
15576111,734,Good,No,0,Germany,Male,33,30-40 Years Old,5,3-5 Years,"$121,898.58",1,Yes,No,"$61,829.89"
15595713,548,Poor,No,0,Spain,Male,33,30-40 Years Old,6,5+ Years,$0.00,1,Yes,Yes,"$31,728.35"
15808868,652,Fair,Yes,1,France,Female,31,30-40 Years Old,3,1-3 Years,"$103,696.97",3,No,No,"$155,221.05"
15708193,707,Good,No,0,France,Male,33,30-40 Years Old,2,1-3 Years,$0.00,2,No,No,"$130,866.95"
15697801,605,Fair,Yes,1,Germany,Female,56,50-60 Years Old,1,0-1 Year,"$74,129.18",2,Yes,Yes,"$62,199.78"
15770121,623,Fair,No,0,France,Female,34,30-40 Years Old,9,5+ Years,$0.00,1,Yes,No,"$24,255.21"
15800524,686,Good,No,0,Germany,Male,29,20-30 Years Old,3,1-3 Years,"$185,379.02",1,Yes,No,"$64,679.07"
15686236,525,Poor,Yes,1,Germany,Female,47,40-50 Years Old,1,0-1 Year,"$118,087.68",1,Yes,No,"$88,120.78"
15659807,657,Fair,No,0,Spain,Male,41,40-50 Years Old,8,5+ Years,"$109,402.13",1,Yes,Yes,"$66,463.62"
15736078,730,Good,Yes,1,Germany,Female,33,30-40 Years Old,7,5+ Years,"$130,367.87",1,Yes,No,"$15,142.10"
15620836,816,Excellent,No,0,Germany,Female,34,30-40 Years Old,2,1-3 Years,"$108,410.87",2,Yes,No,"$102,908.91"
15698184,484,Poor,No,0,France,Female,50,40-50 Years Old,2,1-3 Years,"$90,408.16",2,No,No,"$48,170.57"
15717643,728,Good,No,0,France,Female,34,30-40 Years Old,6,5+ Years,"$90,425.15",2,Yes,Yes,"$11,597.69"
15776596,730,Good,Yes,1,Spain,Female,39,30-40 Years Old,6,5+ Years,"$140,094.59",1,Yes,No,"$172,450.04"
15814757,477,Poor,No,0,Spain,Male,31,30-40 Years Old,9,5+ Years,$0.00,2,No,Yes,"$184,061.17"
15812607,663,Fair,Yes,1,Germany,Female,46,40-50 Years Old,6,5+ Years,"$95,439.40",1,Yes,Yes,"$21,038.58"
15663888,549,Poor,No,0,Germany,Male,34,30-40 Years Old,6,5+ Years,"$204,017.40",2,Yes,No,"$109,538.35"
15748882,714,Good,No,0,Spain,Male,29,20-30 Years Old,9,5+ Years,$0.00,2,Yes,No,"$129,192.55"
15690829,430,Poor,Yes,1,Germany,Male,49,40-50 Years Old,3,1-3 Years,"$137,115.16",1,Yes,No,"$146,516.86"
15695819,504,Poor,No,0,Germany,Male,43,40-50 Years Old,5,3-5 Years,"$134,740.19",2,Yes,No,"$181,430.91"
15696834,530,Poor,No,0,France,Female,29,20-30 Years Old,5,3-5 Years,$0.00,2,No,No,"$121,451.21"
15797710,619,Fair,No,0,Germany,Male,29,20-30 Years Old,4,3-5 Years,"$98,955.87",1,No,Yes,"$131,712.51"
15700654,617,Fair,No,0,Germany,Male,44,40-50 Years Old,9,5+ Years,"$49,157.09",2,Yes,No,"$53,294.17"
15583764,791,Very Good,No,0,Germany,Male,31,30-40 Years Old,1,0-1 Year,"$130,240.33",1,No,No,"$96,546.55"
15688849,609,Fair,Yes,1,France,Male,48,40-50 Years Old,1,0-1 Year,"$108,019.27",3,Yes,Yes,"$184,524.65"
15661473,780,Very Good,Yes,1,Germany,Male,51,50-60 Years Old,4,3-5 Years,"$126,725.25",1,Yes,No,"$195,259.31"
15601030,777,Very Good,No,0,Germany,Female,34,30-40 Years Old,5,3-5 Years,"$96,693.66",1,Yes,Yes,"$172,618.52"
15789557,817,Excellent,No,0,Germany,Female,27,20-30 Years Old,7,5+ Years,"$129,810.60",1,Yes,Yes,"$59,259.44"
15745250,850,Excellent,Yes,1,France,Male,58,50-60 Years Old,8,5+ Years,"$156,652.13",1,No,No,"$25,899.21"
15590349,732,Good,Yes,1,France,Female,36,30-40 Years Old,9,5+ Years,$0.00,1,No,No,"$3,749.00"
15741693,693,Good,No,0,France,Male,40,30-40 Years Old,4,3-5 Years,"$130,661.96",1,Yes,Yes,"$101,918.96"
15618446,576,Poor,No,0,France,Female,50,40-50 Years Old,8,5+ Years,$0.00,2,Yes,Yes,"$57,802.62"
15766552,643,Fair,No,0,France,Male,37,30-40 Years Old,6,5+ Years,$0.00,2,No,No,"$142,454.77"
15668775,757,Very Good,No,0,France,Male,47,40-50 Years Old,3,1-3 Years,"$130,747.10",1,Yes,No,"$143,829.54"
15757895,569,Poor,No,0,Germany,Male,30,20-30 Years Old,6,5+ Years,"$106,629.49",1,No,Yes,"$44,114.88"
15774551,772,Very Good,No,0,Spain,Male,36,30-40 Years Old,3,1-3 Years,"$112,029.83",1,Yes,Yes,"$186,948.35"
15684011,576,Poor,No,0,Germany,Male,29,20-30 Years Old,7,5+ Years,"$130,575.26",1,No,Yes,"$173,629.78"
15736146,608,Fair,No,0,Germany,Male,28,20-30 Years Old,4,3-5 Years,"$96,679.71",1,Yes,Yes,"$49,133.45"
15656286,794,Very Good,No,0,France,Male,33,30-40 Years Old,0,0-1 Year,$0.00,2,No,No,"$178,122.71"
15774847,593,Fair,No,0,France,Male,50,40-50 Years Old,6,5+ Years,"$171,740.69",1,No,No,"$20,893.61"
